Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	St_ID	Pressure [dBar]	QV:SEADATANET	Temperature, ITS-90 [degrees C]	QV:SEADATANET	Salinity [per mille]	QV:SEADATANET	DOW [µM]	QV:SEADATANET	Oxygen Saturation [%]	QV:SEADATANET	Oxygen, SBE 43 [mg/l]	QV:SEADATANET	Total Chl-a [µg/l]	QV:SEADATANET	pH	QV:SEADATANET	NH4 [µM]	QV:SEADATANET	NO2-N [µM]	QV:SEADATANET	NO3-N+NO2-N [µM]	QV:SEADATANET	PO4 [µM]	QV:SEADATANET	TP [µM]	QV:SEADATANET	TPP [µM]	QV:SEADATANET	Si [µM]	QV:SEADATANET	POC [µM]	QV:SEADATANET	PON [µM]	QV:SEADATANET	TSS [mg/l]	QV:SEADATANET	SD [m]	QV:SEADATANET	TRIX (Chem)	QV:SEADATANET	TRIX	QV:SEADATANET	QV:SEADATANET:SAMPLE
								13	1	16.7132	1	38.612	1	253.79405	1	105.52289	1	7.3926	0	1.35373	1	8.255	1	0.67	1	0.15	1	2.26	1	0.07	1	0.32783	1		9	2.49	1		9		9	22.3	1		9		9	4.16129	0	0
TARAL - Feb 2011	TARAL-16	B	2011-02-22T16:07:00	34.65183	36.75933	7	78008	0	1	16.076	5	36.454	5	271.49512	1	110.05564	1	8.0947	5	2.06274	1		9	4.18	1	0.47	1	7.34	1	0.18	1	0.88679	1		9	8.59	1		9		9		9		9		9	5.38622	0	0
								6	1	16.4626	1	38.2976	1	257.04739	1	106.16338	1	6.7979	0	1.30059	1		9	5.04	1	0.62	1	8.96	1	0.25	1	1	1		9	7.49	1		9		9		9		9		9	5.15618	0	0
TARAL - Feb 2011	TARAL-11	B	2011-02-22T16:25:00	34.64034	36.77600	12	78009	0	1	16.2053	5	37.1142	5	264.64301	1	107.98122	1	8.1807	5	1.60563	1		9	1.31	1	0.28	1	3.5	1	0.07	1	0.5066	1		9	4.6	1		9		9		9		9		9	4.69322	0	0
								10	1	16.5281	1	38.4433	1	229.86064	1	95.13712	1	6.8711	0	1.82223	1		9	4.72	1	0.56	1	8.2	1	0.11	1	0.61415	1		9	4.92	1		9		9		9		9		9	4.98697	0	0
TARAL - Feb 2011	TARAL-35	B	2011-02-22T18:17:00	34.89100	36.68967	16	78011	0	1	17.1968	5	38.8931	5	242.99382	1	102.14668	1	7.186	5	0.35137	1		9	0.82	1	0.08	1	0.72	1	0.04	1	0.2967	1		9	2.3	1		9		9		9		9		9	3.06225	0	0
								10	1	17.3076	1	39.1654	1	240.91762	1	101.64954	1	7.1488	0	0.21604	1		9	0.2	1	0.07	1	0.12	1	0.03	1	0.29292	1		9	1.66	1		9		9		9		9		9	2.21762	0	0
TARAL - Feb 2011	TARAL-38	B	2011-02-22T19:07:00	34.99100	36.68367	12	78012	0	1	17.4647	5	39.2582	5	238.89032	1	101.1547	1	7.04	5	0.15731	1		9	0.15	1	0.1	1	0.26	1	0.05	1	0.37028	1		9	1.65	1		9		9		9		9		9	2.14823	0	0
								10	1	17.4754	1	39.2616	1	236.04968	1	99.96985	1	7.0264	0	0.1895	1		9	0.19	1	0.09	1	0.35	1	0.06	1	0.56981	1		9	1.7	1		9		9		9		9		9	1.15201	0	0
TARAL - Feb 2011	TARAL-39	B	2011-02-22T19:43:00	34.99017	36.61883	27	78013	0	1	17.6596	5	39.2537	5	239.48248	1	101.77559	1	7.0538	5	0.14651	1		9	0.18	1	0.04	1	0.17	1	0.03	1	0.33632	1		9	1.41	1		9		9	20	1		9		9	2.18613	0	0
								10	1	17.6652	1	39.2554	1	240.15248	1	102.06778	1	7.075	0	0.169	1		9	0.19	1	0.03	1	0.12	1	0.03	1	0.2184	1		9	1.4	1		9		9		9		9		9	2.09278	0	0
								23	1	17.3263	1	39.2225	1	240	1	101.32755	1	7.1038	0	0.18409	1		9	0.16	1	0.04	1	0.13	1	0.03	1	0.27547	1		9	1.48	1		9		9		9		9		9	2.02323	0	0
TARAL - Feb 2011	TARAL-43	B	2011-02-22T21:08:00	35.13550	36.56550	21	78015	0	1	17.6771	5	39.2877	5	237.28088	1	100.89381	1	7.0084	5	0.08276	1		9	0.16	1	0.09	1	0.21	1	0.03	1	0.57075	1		9	1.33	1		9		9	15.64	1		9		9	1.94253	0	0
								10	1	17.6859	1	39.2903	1	240.07545	1	102.09622	1	7.0058	0	0.12092	1		9	0.14	1	0.05	1	0.25	1	0.03	1	0.36509	1		9	1.33	1		9		9		9		9		9	2.24561	0	0
								18	1	17.6835	1	39.2966	1	235.80898	1	100.2777	1	6.971	0	0.09874	1		9	0.13	1	0.07	1	0.14	1	0.03	1	0.37925	1		9	1.33	1		9		9		9		9		9	1.32141	0	0
TARAL - Feb 2011	TARAL-40	B	2011-02-23T05:13:00	34.98833	36.51017	59	78017	0	1	17.7856	5	39.3081	5	242.59102	1	103.37482	1	6.8595	5	0.17148	1		9	0.11	1	0.2	1	0.71	1	0.03	1	0.3217	1		9	1.43	1		9		9		9	6.5	1		9	2.76754	0	0
								10	1	17.7898	1	39.3069	1	231.61229	1	98.69934	1	6.8633	0	0.2447	1		9	0.11	1	0.21	1	0.85	1	0.03	1	0.3783	1		9	1.48	1		9		9		9		9		9	2.66686	0	0
TARAL - Feb 2011	TARAL-47	B	2011-02-23T06:29:00	34.85050	36.50417	85	78018	0	1	17.9838	5	39.2889	5	236.6458	1	101.20481	1	6.9499	5	0.05711	1		9	0.16	1	0.03	1	0.11	1	0.03	1	0.13538	1		9	1.16	1		9		9		9	12.5	1		9	1.28156	0	0
								10	1	17.9867	1	39.2895	1	234.28816	1	100.19807	1	6.9584	0	0.08092	1		9	0.19	1	0.04	1	0.09	1	0.03	1	0.21698	1		9	1.15	1		9		9		9		9		9	0.93815	0	0
TARAL - Feb 2011	TARAL-46 cast2	B	2011-02-23T08:05:00	34.68700	36.51650	125	78020	0	1	18.1711	5	39.2896	5	229.47169	1	98.481	1	6.8626	5	0.06806	1		9	0.26	1	0.09	1	0.29	1	0.03	1	0.17877	1		9	1.1	1		9		9	9.35	1	18	1		9	1.78703	0	0
								5	1	18.1727	1	39.2908	1	228.72205	1	98.16083	1	6.8612	0	0.06314	1		9	0.21	1	0.13	1	0.34	1	0.03	1	0.14009	1		9	1.14	1		9		9		9		9		9	1.74087	0	0
								10	1	18.1725	1	39.2913	1	231.4225	1	99.3176	1	6.8623	0	0.06754	1		9	0.16	1	0.1	1	0.28	1	0.03	1	0.2316	1		9	1.05	1		9		9		9		9		9	1.5076	0	0
								20	1	18.1727	1	39.2911	1	232.19946	1	99.64706	1	6.8763	0	0.03869	1		9	0.14	1	0.1	1	0.38	1	0.03	1	0.25566	1		9	1.1	1		9		9		9		9		9	1.16358	0	0
								30	1	18.1705	1	39.2908	1	231.68149	1	99.41631	1	6.8731	0	0.0443	1		9	0.22	1	0.09	1	0.42	1	0.02	1	0.22217	1		9	1.13	1		9		9		9		9		9	1.41897	0	0
								40	1	18.1736	1	39.291	1	231.96317	1	99.53882	1	6.8713	0	0.05998	1		9	0.21	1	0.09	1	0.32	1	0.03	1	0.16462	1		9	1.05	1		9		9		9		9		9	1.26665	0	0
								50	1	18.1751	1	39.291	1	231.56017	1	99.36446	1	6.8733	0	0.05955	1		9	0.17	1	0.11	1	0.3	1	0.03	1	0.15094	1		9	1.04	1		9		9		9		9		9	1.30522	0	0
								75	1	18.1762	1	39.2913	1	232.22185	1	99.64005	1	6.8554	0	0.05799	1		9	0.14	1	0.09	1	0.27	1	0.02	1	0.26651	1		9	1	1		9		9		9		9		9	1.24618	0	0
								100	1	18.1767	1	39.2911	1	234.93666	1	100.79505	1	6.8509	0	0.06392	1		9	0.19	1	0.14	1	0.39	1	0.02	1	0.22547	1		9	1.02	1		9		9		9		9		9	1.63324	0	0
								122	1	18.173	1	39.291	1	229.33424	1	98.37543	1	6.8437	0	0.05808	1		9	0.1	1	0.17	1	0.82	1	0.03	1	0.35047	1		9	1.24	1		9		9		9		9		9	2.18381	0	0
TARAL - Feb 2011	TARAL-48	B	2011-02-23T10:49:00	34.69383	36.36550	206	78025	0	1	18.167	5	39.2798	5	230.24084	1	98.79772	1	6.8725	5	0.13074	1	8.176	1	0.09	1	0.07	1	0.23	1	0.03	1	0.1033	1		9	0.95	1		9		9	10.04	1	23	1		9	1.54416	0	0
								5	1	18.1715	1	39.2813	1	229.41226	1	98.44923	1	6.888	0	0.1294	1	8.189	1	0.07	1	0.06	1	0.27	1	0.03	1	0.08726	1		9	0.96	1		9		9		9		9		9	1.59344	0	0
								10	1	18.1641	1	39.2805	1	229.23729	1	98.358	1	6.8818	0	0.10033	1	8.197	1	0.13	1	0.05	1	0.24	1	0.02	1	0.11415	1		9	0.99	1		9		9		9		9		9	1.64983	0	0
								20	1	18.1646	1	39.2806	1	229.48599	1	98.46151	1	6.8855	0	0.09959	1	8.195	1	0.12	1	0.06	1	0.26	1	0.03	1	0.21745	1		9	1.11	1		9		9		9		9		9	1.86649	0	0
								30	1	18.1633	1	39.2805	1	229.82158	1	98.59886	1	6.8742	0	0.10985	1	8.192	1	0.1	1	0.05	1	0.37	1	0.03	1	0.13774	1		9	0.93	1		9		9		9		9		9	1.77979	0	0
								50	1	18.1621	1	39.2803	1	229.47476	1	98.4394	1	6.8754	0	0.11222	1	8.203	1	0.11	1	0.06	1	0.26	1	0.03	1	0.13679	1		9	0.75	1		9		9		9		9		9	1.73748	0	0
								75	1	18.1662	1	39.2806	1	228.69463	1	98.10202	1	6.8607	0	0.10089	1	8.192	1	0.06	1	0.07	1	0.29	1	0.02	1	0.16415	1		9	0.76	1		9		9		9		9		9	1.81566	0	0
								100	1	18.1713	1	39.2807	1	228.7554	1	98.12709	1	6.8482	0	0.09995	1	8.187	1	0.09	1	0.06	1	0.25	1	0.03	1	0.15943	1		9	0.72	1		9		9		9		9		9	1.7864	0	0
								125	1	18.1713	1	39.2797	1	226.77272	1	97.26572	1	6.842	0	0.10121	1	8.191	1	0.11	1	0.07	1	0.34	1	0.03	1	0.08255	1		9	0.76	1		9		9		9		9		9	1.79109	0	0
								150	1	18.1755	1	39.2803	1	229.23616	1	98.31997	1	6.8309	0	0.04883	1	8.191	1	0.18	1	0.08	1	0.38	1	0.02	1	0.12264	1		9	0.71	1		9		9		9		9		9	1.57346	0	0
								175	1	18.1813	1	39.2818	1	229.04318	1	98.23833	1	6.8168	0	0.04456	1	8.182	1	0.17	1	0.11	1	0.5	1	0.02	1	0.10708	1		9	0.78	1		9		9		9		9		9	1.57329	0	0
								200	1	18.1488	1	39.2889	1	228.77199	1	98.05637	1	6.7476	0	0.03569	1	8.176	1	0.18	1	0.15	1	0.64	1	0.02	1	0.17594	1		9	0.85	1		9		9		9		9		9	1.78137	0	0
BAP - Feb 2011	BAP-I  (Sta_3a)	B	2011-02-24T07:27:00	34.27150	36.55467	49	78034	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	6	1		9		9	0
BAP - Mar 2011	BAP1 (Sta_3b)	B	2011-03-21T08:00:00	34.27234	36.55617	47	78044	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	3	1		9		9	0
BAP - Mar 2011	BAP2 (Sta_1)	B	2011-03-22T06:58:00	34.43983	36.47267	209	78047	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	15	1		9		9	0
BAP - Apr 2011	BAP1	B	2011-04-25T07:10:00	34.27200	36.55600	51	78054	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	10	1		9		9	0
BAP - Apr 2011	BAP2	B	2011-04-26T06:16:00	34.43983	36.47267	207	78058	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	27	1		9		9	0
BAP - May 2011	BAP1 (Sta_3b)	B	2011-05-16T07:15:00	34.27333	36.55500	49	78065	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	6	1		9		9	0
BAP - May 2011	erdemli desarj 1	B	2011-05-16T11:31:00	34.28800	36.58500	8	78070	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	5	1		9		9	0
BAP - May 2011	erdemli desarj 2	B	2011-05-16T11:41:00	34.29550	36.58000	26	78071	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	5	1		9		9	0
BAP - May 2011	erdemliDesarj-Sta_3a	B	2011-05-16T11:55:00	34.30000	36.56900	54	78072	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	7	1		9		9	0
BAP - May 2011	BAP2 (Sta_1)	B	2011-05-17T06:02:00	34.42500	36.47167	207	78073	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	15	1		9		9	0
BAP - Jun 2011	T48	B	2011-06-21T09:14:00	34.69817	36.36917	211	78080	0	1	25.4935	5	39.1185	5	212.45018	1	103.64685	1	6.3787	5	0.00736	1	8.204	1	0.17	1	0.02	1	0.09	1	0.03	1	0.03407	1		9	0.71	1		9		9		9	29	1		9	0.4278	0	0
								5	1	25.3097	1	39.1179	1	213.98305	1	104.07119	1	6.3863	0	0.00769	1	8.216	1	0.25	1	0.01	1	0.11	1	0.06	1	0.18553	1		9	0.64	1		9		9		9		9		9	1.2147	0	0
								10	1	24.4209	1	39.0679	1	220.06445	1	105.40308	1	6.5033	0	0.00612	1	8.205	1	0.16	1	0.05	1	0.07	1	0.04	1	0.12474	1		9	0.77	1		9		9		9		9		9	0.92891	0	0
								20	1	21.8037	1	39.0006	1	235.9053	1	107.94084	1	7.0185	0	0.00554	1	8.184	1	0.04	1	0.03	1	0.06	1	0.03	1	0.06918	1		9	0.83	1		9		9		9		9		9	0.51706	0	0
								30	1	20.3625	1	39.027	1	240.17467	1	107.11843	1	7.1935	0	0.00451	1	8.195	1	0.02	1	0.02	1	0.05	1	0.02	1	0.05241	1		9	1.09	1		9		9		9		9		9	0.17346	0	0
								50	1	19.1696	1	39.0557	1	240.19318	1	104.83566	1	7.2948	0	0.00622	1	8.211	1	0.1	1	0.02	1	0.06	1	0.02	1	0.08491	1		9	0.84	1		9		9		9		9		9	0.62413	0	0
								75	1	18.5136	1	39.0868	1	234.61407	1	101.17614	1	7.1314	0	0.00908	1	8.179	1	0.06	1	0.02	1	0.05	1	0.02	1	0.12264	1		9	0.82	1		9		9		9		9		9	0.24668	0	0
								100	1	18.2952	1	39.116	1	230.14862	1	98.85517	1	6.9918	0	0.01556	1	8.173	1	0.17	1	0.03	1	0.08	1	0.02	1	0.16352	1		9	0.98	1		9		9		9		9		9	0.83304	0	0
								125	1	18.1034	1	39.1282	1	228.16112	1	97.64841	1	6.8826	0	0.03	1	8.175	1	0.15	1	0.11	1	0.27	1	0.02	1	0.07233	1		9	0.99	1		9		9		9		9		9	1.22367	0	0
								150	1	17.8002	1	39.0889	1	228.2719	1	97.10954	1	6.9364	0		9	8.182	1	0.28	1	0.1	1	0.28	1	0.02	1	0.06027	1		9	0.91	1		9		9		9		9		9		9	0
								175	1	17.7091	1	39.148	1	224.40512	1	95.32519	1	6.7777	0		9	8.174	1	0.32	1	0.07	1	0.56	1	0.03	1	0.1195	1		9	0.93	1		9		9		9		9		9		9	0
								200	1	17.4664	1	39.1723	1	220.47578	1	93.23275	1	6.6335	0		9	8.166	1	0.19	1	0.07	1	0.95	1	0.04	1	0.09067	1		9	2.01	1		9		9		9		9		9		9	0
BAP - Jun 2011	T46	B	2011-06-21T13:22:00	34.69267	36.51767	127	78088	0	1	26.0964	5	39.2161	5	210.82791	1	103.95151	1	6.3117	5	0.02	1		9	0.22	1	0.03	1	0.09	1	0.02	1	0.06866	1		9	0.48	1		9		9		9	22	1		9	1.13598	0	0
								10	1	25.3792	1	39.1488	1	212.10838	1	103.29572	1	6.3816	0	0.022	1		9	0.22	1	0.02	1	0.06	1	0.03	1	0.09119	1		9	0.42	1		9		9		9		9		9	1.17069	0	0
								20	1	23.0272	1	39.0443	1	228.36844	1	106.77801	1	6.8386	0	0.013	1		9	0.12	1	0.02	1	0.07	1	0.02	1	0.08805	1		9	0.62	1		9		9		9		9		9	1.08822	0	0
								30	1	21.0085	1	39.0625	1	233.54205	1	105.39624	1	7.1462	0	0.011	1		9	0.16	1	0.05	1	0.06	1	0.03	1	0.09853	1		9	0.59	1		9		9		9		9		9	1.03901	0	0
								40	1	20.1698	1	39.0895	1	239.00169	1	106.25986	1	7.2184	0	0.039	1		9	0.67	1	0.03	1	0.12	1	0.03	1	0.0566	1		9	0.66	1		9		9		9		9		9	1.81286	0	0
								50	1	19.2513	1	39.0603	1	239.3842	1	104.64222	1	7.2786	0	0.037	1		9	0.28	1	0.03	1	0.09	1	0.02	1	0.06027	1		9	0.67	1		9		9		9		9		9	1.43382	0	0
								75	1	18.6949	1	39.0768	1	233.29933	1	100.94167	1	7.1057	0	0.113	1		9	0.33	1	0.03	1	0.07	1	0.03	1	0.07547	1		9	0.93	1		9		9		9		9		9	1.37013	0	0
								100	1	18.5123	1	39.1198	1	231.77106	1	99.95686	1	7.0113	0	0.119	1		9	0.25	1	0.04	1	0.1	1	0.02	1	0.04927	1		9	0.97	1		9		9		9		9		9	0.07033	0	0
								125	1	18.0947	1	39.146	1	225.59579	1	96.54514	1	6.7589	0	0.117	1		9	0.33	1	0.17	1	0.46	1	0.03	1	0.04769	1		9	1.22	1		9		9		9		9		9	1.93336	0	0
BAP - Jun 2011	T10	B	2011-06-21T14:55:00	34.69117	36.62533	71	78091	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	17	1		9		9	0
BAP - Jun 2011	T27	B	2011-06-22T08:01:00	34.82300	36.69017	30	78092	0	1	27.1718	5	38.4025	5	228.38983	1	114.10137	1	6.9191	5	0.37268	1	8.235	1	0.08	1	0.03	1	0.1	1	0.03	1	0.13103	1		9	0.67	1		9		9		9	7	1		9	2.69213	0	0
								3	1	27.1092	1	38.4423	1	222.34599	1	110.99134	1	6.8944	0	0.25489	1	8.202	1	0.05	1	0.04	1	0.06	1	0.03	1	0.12631	1		9	0.43	1		9		9		9		9		9	2.27298	0	0
								6	1	26.684	1	38.6854	1	218.81096	1	108.61259	1	6.6926	0	0.26901	1	8.209	1	0.1	1	0.03	1	0.06	1	0.04	1	0.12159	1		9	1.09	1		9		9		9		9		9	2.32605	0	0
								10	1	26.2872	1	38.7581	1	207.57434	1	102.40167	1	6.5006	0	0.48587	1	8.192	1	0.12	1	0.07	1	0.1	1	0.03	1	0.14046	1		9	2.07	1		9		9		9		9		9	2.24528	0	0
								15	1	25.0084	1	39.0551	1	210.81265	1	101.97052	1	6.3458	0	0.34503	1	8.183	1	0.23	1	0.06	1	0.11	1	0.04	1	0.07547	1		9	1.72	1		9		9		9		9		9	1.98252	0	0
								25	1	24.8289	1	39.0831	1	207.20952	1	99.93651	1	6.2637	0	0.33409	1	8.168	1	1.13	1	0.1	1	0.47	1	0.12	1	0.18239	1		9	2.16	1		9		9		9		9		9	1.60755	0	0
BAP - Jun 2011	BAP1 cast2 (Sta_3b)	B	2011-06-23T06:48:00	34.26833	36.55550	40	78097	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	15	1		9		9	0
BAP - Jun 2011	BAP2	B	2011-06-24T07:15:00	34.44017	36.47233	204	78099	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	28	1		9		9	0
BAP - Aug 2011	BAP 1 (Sta_3b)	B	2011-08-15T07:29:00	34.27588	36.55657	50	78107	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	6	1		9		9	0
BAP - Aug 2011	BAP 2 (Sta_1)	B	2011-08-16T07:00:00	34.40955	36.47588	195	78112	0	1		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9		9	30	1		9		9	0
TARAL - Oct 2011	G23R42 (T48)	B	2011-10-11T09:50:00	34.69828	36.36757	207	78127	0	1	26.8393	5	39.3134	5	202.13126	1	100.94915	1	6.1626	5		9		9	0.43	1	0.04	1	0.56	1	0.31	3	0.15472	1		9	0.35	1		9		9		9	29	1		9		9	0
								5	1	26.8254	1	39.3118	1	202.2106	1	100.9627	1	6.1552	0		9		9	0.42	1	0.03	1	0.14	1	0.03	1	0.06509	1		9	0.25	1		9		9		9		9		9		9	0
								10	1	26.6953	1	39.3165	1	203.80202	1	101.54032	1	6.1615	0		9		9	0.47	1	0.03	1	0.44	1	0.08	1	0.05377	3		9	0.4	1		9		9		9		9		9		9	0
								20	1	26.0386	1	39.3471	1	207.20952	1	102.13667	1	6.2595	0		9		9	0.38	1	0.03	1	0.31	1	0.07	1	0.0967	1		9	0.32	1		9		9		9		9		9		9	0
								30	1	25.5946	1	39.2961	1	246.07733	1	120.3618	1	6.4086	0		9		9	0.39	1	0.02	1	0.24	1	0.05	1	0.08255	1		9	0.25	1		9		9		9		9		9		9	0
								50	1	20.2453	1	38.8774	1	240.69374	1	107.0195	1	7.3635	0		9		9	0.41	1	0.03	1	0.29	1	0.04	1	0.09057	1		9	0.9	1		9		9		9		9		9		9	0
								75	1	18.4011	1	39.0999	1	223.57034	1	96.2199	1	6.9099	0		9		9	0.33	1	0.08	1	1.31	1	0.11	1	0.09811	3		9	0.73	1		9		9		9		9		9		9	0
								100	1	17.8987	1	39.1372	1	219.71446	1	93.689	1	6.706	0		9		9	0.3	1	0.06	1	1.78	1	0.05	1	0.05142	1		9	0.58	1		9		9		9		9		9		9	0
								125	1	17.5608	1	39.1466	1	216.39705	1	91.68591	1	6.5839	0		9		9	0.22	1	0.04	1	1.9	1	0.14	1	0.06981	3		9	0.84	1		9		9		9		9		9		9	0
								150	1	17.159	1	39.1676	1	211.62672	1	88.9882	1	6.4442	0		9		9	0.27	1	0.04	1	1.85	1	0.05	1	0.16509	1		9	1.68	1		9		9		9		9		9		9	0
								175	1	16.7556	1	39.1822	1	204.3493	1	85.26958	1	6.2773	0		9		9	0.2	1	0.04	1	1.92	1	0.12	1	0.05377	3		9	2.1	1		9		9		9		9		9		9	0
								200	1	16.4929	1	39.1725	1	220.28297	1	91.4424	1	6.166	0		9		9	0.24	1	0.05	1	1.15	1	0.22	3	0.1467	2		9	1.89	1		9		9		9		9		9		9	0
TARAL - Oct 2011	G31R42 (T46)	B	2011-10-11T13:53:00	34.68513	36.52983	115	78133	0	1	27.0619	5	39.29	5	201.9124	1	101.19554	1	6.1129	5		9		9	0.63	1	0.02	1	0.12	1	0.04	1	0.05425	1		9	0.45	1		9		9		9	24	1		9		9	0
								10	1	27.0214	1	39.2923	1	201.42784	1	100.8828	1	6.1289	0		9		9	0.54	1	0.02	1	0.1	1	0.02	1	0.04057	1		9	0.34	1		9		9		9		9		9		9	0
								20	1	26.9411	1	39.3029	1	198.69237	1	99.38356	1	6.129	0		9		9	0.61	1	0.02	1	0.11	1	0.02	1	0.02925	1		9	0.51	1		9		9		9		9		9		9	0
								30	1	26.8233	1	39.2867	1	201.30255	1	100.48117	1	6.1129	0		9		9	0.63	1	0.03	1	0.11	1	0.02	1	0.0566	1		9	0.73	1		9		9		9		9		9		9	0
								40	1	26.223	1	39.2387	1	206.56915	1	102.06174	1	6.359	0		9		9	1.2	1	0.02	1	0.16	1	0.06	1	0.08962	1		9	0.49	1		9		9		9		9		9		9	0
								50	1	22.9848	1	38.8329	1	239.21201	1	111.61523	1	7.2101	0		9		9	0.67	1	0.02	1	0.13	1	0.03	1	0.04245	1		9	0.3	1		9		9		9		9		9		9	0
								75	1	18.8721	1	39.0126	1	238.39877	1	103.44664	1	7.2996	0		9		9	0.73	1	0.05	1	0.15	1	0.1	1	0.08679	3		9	0.3	1		9		9		9		9		9		9	0
								100	1	18.2299	1	39.1156	1	223.653	1	95.9481	1	6.8344	0		9		9	0.67	1	0.04	1	0.42	1	0.02	1	0.24151	1		9	0.36	1		9		9		9		9		9		9	0
								125	1		9		9	222.13663	1		9		9		9		9	0.75	1	0.04	1	0.53	1	0.11	1	0.18255	1		9	0.47	1		9		9		9		9		9		9	0
TARAL - Oct 2011	G37R42 (T10)	B	2011-10-11T15:29:00	34.69440	36.62333	70	78135	0	1	26.821	5	39.3118	5	201.66124	1	100.68322	1	6.1277	5		9		9	0.55	1	0.02	1	0.08	1	0.02	1	0.14575	1		9	0.79	1		9		9		9		9		9		9	0
								10	1	26.8245	1	39.3119	1	201.4919	1	100.60033	1	6.1223	0		9		9	0.88	1	0.02	1	0.05	1	0.03	1	0.08962	1		9	0.66	1		9		9		9		9		9		9	0
								20	1	26.8223	1	39.3121	1	201.93449	1	100.81358	1	6.1195	0		9		9	1.13	1	0.03	1	0.12	1	0.05	1	0.0816	1		9	0.57	1		9		9		9		9		9		9	0
								30	1	26.8197	1	39.3136	1	201.57533	1	100.62663	1	6.1231	0		9		9	1.55	1	0.03	1	0.18	1	0.02	1	0.175	1		9	0.48	1		9		9		9		9		9		9	0
								40	1	26.7938	1	39.3147	1	202.06728	1	100.82569	1	6.1251	0		9		9	0.97	1	0.03	1	0.38	1	0.03	1	0.11462	1		9	1.25	1		9		9		9		9		9		9	0
								50	1	25.0373	1	39.0667	1	229.33424	1	110.97458	1	6.6003	0		9		9	1.05	1	0.03	1	0.22	1	0.03	1	0.15519	1		9	1.63	1		9		9		9		9		9		9	0
								65	1	20.2895	1	38.862	1	233.91312	1	104.07163	1	7.1983	0		9		9	0.77	1	0.02	1	0.18	1	0.03	1	0.30094	1		9	1.55	1		9		9		9		9		9		9	0
TARAL - Oct 2011	G42R42 (T14)	B	2011-10-11T17:04:00	34.69917	36.70363	40	78137	0	1	26.3738	5	38.9484	5	209.1693	1	103.45211	1	6.4096	5		9		9	0.97	1	0.02	1	0.25	1	0.06	1	0.15094	1		9	0.88	1		9		9		9		9		9		9	0
								10	1	26.6495	1	39.1358	1	199.21172	1	99.07744	1	6.0984	0		9		9	0.26	1	0.04	1	0.31	1	0.07	1	0.09528	1		9	1.13	1		9		9		9		9		9		9	0
								20	1	26.723	1	39.1883	1	197.60326	1	98.42155	1	6.0088	0		9		9	0.88	1	0.02	1	0.19	1	0.09	1	0.15377	1		9	1.22	1		9		9		9		9		9		9	0
								35	1	26.7026	1	39.1851	1	193.59769	1	96.38634	1	5.9346	0		9		9	0.81	1	0.02	1	0.1	1	0.1	1	0.11887	1		9	1.36	1		9		9		9		9		9		9	0
								40	1	26.7026	5	39.1851	5		9		9	5.9346	5		9		9	0.32	1	0.05	1	0.47	1	0.04	1		9		9	1.08	1		9		9		9		9		9		9	0
TARAL - Oct 2011	G445R35 (T2)	B	2011-10-11T18:05:00	34.58065	36.74157	19	78138	0	1	26.598	5	39.1721	5	199.62384	1	99.2226	1	6.0469	5		9		9	1.13	1	0.9	1	0.903	5	0.1	1	0.12594	1		9	2.13	1		9		9		9		9		9		9	0
								10	1	26.5989	1	39.1707	1	198.02821	1	98.42609	1	6.0438	0		9		9	0.58	1	0.13	1	1.21	1	0.1	1	0.14151	1		9	1.78	1		9		9		9		9		9		9	0
								17	1	26.5856	1	39.1757	1	193.34912	1	96.07927	1	5.8701	0		9		9	0.82	1	0.08	1	1.13	1	0.21	1	0.16321	3		9	2.11	1		9		9		9		9		9		9	0
TARAL - Oct 2011	G46R39 (T12)	B	2011-10-11T18:56:00	34.58065	36.76034	18	78139	0	1	26.3888	5	39.0199	5	203.2072	1	100.5689	1	6.1229	5		9		9	0.78	1	0.03	1	0.65	1	0.1	1	0.18	1		9	2.68	1		9		9		9		9		9		9	0
TARAL - Oct 2011	G45R43 (T18)	B	2011-10-11T19:41:00	34.65268	36.74810	21	78140	0	1	26.2769	5	38.9235	5	196.95154	1	97.23953	1	6.2579	5		9		9	0.33	1	0.08	1	0.5	1	0.08	1	0.12453	1		9	2.08	1		9		9		9		9		9		9	0
